,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MoSold,YrSold,SaleType,SaleCondition,SalePrice,NeighType,SalePrice_Log,Age
427,RL,137.0,16492.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,PosA,Norm,1Fam,1Story,6,6,1966,2002,Gable,CompShg,BrkFace,Plywood,None,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,247.0,Rec,713.0,557.0,1517.0,GasA,Ex,Y,SBrkr,1888.0,0.0,0.0,1888.0,0.0,0.0,2.0,1.0,2.0,1.0,Gd,6.0,Mod,1.0,Gd,Attchd,1966,Fin,2.0,578.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,6,2010,WD,Normal,190000.0,2.0,12.154784614286667,36
428,RL,68.0,11214.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,930.0,930.0,GasA,Gd,Y,SBrkr,956.0,930.0,0.0,1886.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,10.0,Typ,1.0,TA,Attchd,1998,Fin,2.0,431.0,TA,TA,Y,89.0,0.0,0.0,0.0,0.0,0.0,0,7,2006,WD,Normal,199900.0,3.0,12.20557752297723,1
429,RM,50.0,8600.0,Pave,Reg,Bnk,AllPub,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,6,6,1937,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,780.0,780.0,GasA,TA,Y,SBrkr,780.0,596.0,0.0,1376.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,7.0,Typ,1.0,Gd,Detchd,1937,Unf,1.0,198.0,TA,TA,N,0.0,0.0,0.0,0.0,0.0,0.0,0,6,2006,WD,Normal,119500.0,1.0,11.691080018519527,13
430,RM,50.0,6000.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,3,7,1948,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,331.0,Unf,0.0,318.0,649.0,GasA,Ex,Y,SBrkr,679.0,504.0,0.0,1183.0,0.0,0.0,1.0,1.0,2.0,1.0,TA,6.0,Typ,0.0,0,Detchd,1981,Unf,1.0,308.0,TA,TA,Y,0.0,176.0,0.0,0.0,0.0,0.0,0,6,2007,WD,Normal,120000.0,2.0,11.695255355062795,54
431,RM,70.0,5684.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,6,8,1930,2005,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,813.0,813.0,GasA,Ex,Y,FuseA,813.0,0.0,0.0,813.0,0.0,0.0,1.0,0.0,2.0,1.0,Gd,5.0,Typ,0.0,0,Detchd,1932,Unf,1.0,270.0,Fa,Fa,N,0.0,113.0,0.0,0.0,0.0,0.0,0,6,2006,WD,Normal,110000.0,2.0,11.608244735642321,75
432,RL,62.0,70761.0,Pave,IR1,Low,AllPub,Inside,Mod,Norm,Norm,1Fam,1Story,7,5,1975,1975,Gable,WdShngl,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,655.0,Unf,0.0,878.0,1533.0,GasA,TA,Y,SBrkr,1533.0,0.0,0.0,1533.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,5.0,Typ,2.0,TA,Attchd,1975,Unf,2.0,576.0,TA,TA,Y,200.0,54.0,0.0,0.0,0.0,0.0,0,12,2006,WD,Normal,280000.0,3.0,12.54254845357358,0
433,RL,68.0,9303.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,2Story,6,5,1996,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,42.0,Gd,TA,PConc,Ex,TA,No,ALQ,742.0,Unf,0.0,130.0,872.0,GasA,Ex,Y,SBrkr,888.0,868.0,0.0,1756.0,1.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,Typ,0.0,0,Attchd,1996,Fin,2.0,422.0,TA,TA,Y,144.0,122.0,0.0,0.0,0.0,0.0,0,7,2007,WD,Normal,204000.0,4.0,12.225880174775122,1
434,RL,80.0,9600.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,7,6,1973,1973,Hip,CompShg,HdBoard,HdBoard,BrkFace,320.0,TA,TA,CBlock,TA,TA,No,ALQ,916.0,Unf,0.0,326.0,1242.0,GasA,Fa,Y,SBrkr,1242.0,0.0,0.0,1242.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1973,Unf,2.0,528.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,9,2007,WD,Normal,175500.0,3.0,12.075400019877522,0
435,RM,34.0,4571.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,5,5,1916,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,624.0,624.0,GasA,Fa,N,SBrkr,624.0,720.0,0.0,1344.0,0.0,0.0,1.0,0.0,4.0,1.0,TA,7.0,Typ,0.0,0,Detchd,1916,Unf,3.0,513.0,Fa,Fa,Y,0.0,0.0,96.0,0.0,0.0,0.0,0,5,2008,COD,Abnorml,98000.0,2.0,11.49273296168228,34
436,RL,68.0,53227.0,Pave,IR1,Low,AllPub,CulDSac,Mod,Norm,Norm,1Fam,1Story,4,6,1954,1994,Flat,Tar&Grv,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,BLQ,1116.0,Unf,0.0,248.0,1364.0,GasA,Ex,Y,SBrkr,1663.0,0.0,0.0,1663.0,1.0,0.0,1.0,0.0,2.0,1.0,Gd,6.0,Min1,2.0,Gd,Attchd,1954,Fin,2.0,529.0,TA,TA,Y,224.0,137.0,0.0,0.0,0.0,0.0,0,3,2008,WD,Normal,256000.0,3.0,12.45293662970407,40
437,RM,68.0,5100.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,8,7,1925,1996,Hip,CompShg,Stucco,Wd Shng,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0.0,588.0,588.0,GasA,Fa,Y,SBrkr,833.0,833.0,0.0,1666.0,0.0,0.0,1.0,0.0,3.0,1.0,Gd,7.0,Typ,1.0,Gd,Detchd,1925,Unf,1.0,228.0,TA,TA,Y,192.0,63.0,0.0,0.0,0.0,0.0,MnPrv,6,2008,WD,Normal,161000.0,2.0,11.989165855127435,71
438,RL,68.0,7015.0,Pave,IR1,Bnk,AllPub,Corner,Gtl,Norm,Norm,1Fam,1.5Fin,5,4,1950,1950,Gable,CompShg,MetalSd,MetalSd,BrkCmn,161.0,TA,TA,CBlock,TA,TA,No,LwQ,185.0,Unf,0.0,524.0,709.0,GasA,TA,Y,SBrkr,979.0,224.0,0.0,1203.0,1.0,0.0,1.0,0.0,3.0,1.0,Gd,5.0,Typ,1.0,TA,Detchd,1950,Unf,1.0,352.0,TA,TA,Y,0.0,0.0,248.0,0.0,0.0,0.0,0,7,2009,WD,Normal,110000.0,1.0,11.608244735642321,0
439,FV,75.0,8004.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,RRAn,Norm,1Fam,2Story,8,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,110.0,Gd,TA,PConc,Gd,TA,No,GLQ,544.0,Unf,0.0,288.0,832.0,GasA,Ex,Y,SBrkr,832.0,1103.0,0.0,1935.0,1.0,0.0,2.0,1.0,3.0,1.0,TA,8.0,Typ,0.0,0,BuiltIn,2009,Fin,2.0,552.0,TA,TA,Y,0.0,150.0,0.0,0.0,0.0,0.0,0,12,2009,New,Partial,263435.0,4.0,12.481565733211923,0
440,RL,60.0,7200.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Feedr,Norm,1Fam,2Story,7,9,1936,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,PConc,Gd,Gd,No,ALQ,350.0,BLQ,210.0,0.0,560.0,GasA,Ex,Y,SBrkr,575.0,560.0,0.0,1135.0,1.0,0.0,1.0,0.0,3.0,1.0,Gd,6.0,Typ,0.0,0,Detchd,1971,RFn,2.0,576.0,TA,TA,Y,256.0,0.0,0.0,0.0,0.0,0.0,MnPrv,4,2009,WD,Normal,155000.0,2.0,11.951186847493476,71
441,RL,60.0,8281.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,553.0,BLQ,311.0,0.0,864.0,GasA,Gd,Y,SBrkr,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,1.0,Po,Detchd,1965,Unf,1.0,360.0,TA,TA,Y,0.0,0.0,236.0,0.0,0.0,0.0,GdWo,12,2009,WD,Normal,62383.0,1.0,11.04106411122238,0
442,RL,74.0,11988.0,Pave,IR1,HLS,AllPub,Inside,Mod,Norm,Norm,1Fam,2Story,6,7,1934,1995,Hip,CompShg,Stucco,Stucco,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,326.0,Unf,0.0,389.0,715.0,GasA,Fa,Y,FuseA,849.0,811.0,0.0,1660.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Detchd,1939,Unf,1.0,240.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,8,2008,WD,Normal,188700.0,3.0,12.147919030759663,61
443,RL,60.0,8430.0,Pave,Reg,HLS,AllPub,Inside,Mod,Norm,Norm,1Fam,1Story,5,5,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,136.0,TA,TA,CBlock,Gd,TA,No,Rec,616.0,Unf,0.0,424.0,1040.0,GasA,TA,Y,SBrkr,1040.0,0.0,0.0,1040.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,0,0,0,0,0.0,0.0,0,0,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,8,2009,WD,Normal,124000.0,3.0,11.728044909070785,0
444,RM,68.0,3072.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,18.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1375.0,1375.0,GasA,Ex,Y,SBrkr,1414.0,0.0,0.0,1414.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,Typ,1.0,TA,Attchd,2004,Fin,2.0,398.0,TA,TA,Y,144.0,20.0,0.0,0.0,0.0,0.0,0,5,2006,WD,Normal,178740.0,nan,12.093693109638318,0
445,RL,85.0,10628.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,7,5,1970,1970,Flat,Tar&Grv,Plywood,Plywood,None,0.0,TA,Gd,CBlock,TA,Gd,Gd,GLQ,778.0,Unf,0.0,499.0,1277.0,GasA,TA,Y,SBrkr,1277.0,0.0,0.0,1277.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,1.0,Po,Attchd,1970,Unf,2.0,526.0,TA,TA,Y,0.0,0.0,0.0,0.0,176.0,0.0,GdWo,4,2007,WD,Normal,167000.0,2.0,12.025755079404917,0
446,RL,79.0,9480.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Artery,Norm,1Fam,2Story,5,7,1942,1995,Gable,CompShg,MetalSd,MetalSd,Stone,224.0,TA,TA,CBlock,TA,TA,No,LwQ,386.0,Unf,0.0,342.0,728.0,GasA,Ex,Y,SBrkr,888.0,756.0,0.0,1644.0,0.0,0.0,1.0,1.0,3.0,1.0,Gd,7.0,Typ,2.0,Gd,Attchd,1942,Unf,1.0,312.0,TA,TA,Y,168.0,0.0,0.0,0.0,0.0,0.0,0,6,2007,WD,Normal,146500.0,2.0,11.89478753335453,53
447,RL,98.0,11428.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,248.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1626.0,1626.0,GasA,Ex,Y,SBrkr,1634.0,0.0,0.0,1634.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,2006,RFn,3.0,866.0,TA,TA,Y,0.0,44.0,0.0,0.0,0.0,0.0,0,5,2007,WD,Normal,250000.0,4.0,12.429220196836383,0
448,RL,76.0,9291.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,RRNe,Norm,1Fam,2Story,6,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,Gd,TA,PConc,Gd,TA,No,GLQ,426.0,Unf,0.0,406.0,832.0,GasA,Ex,Y,SBrkr,832.0,878.0,0.0,1710.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,0.0,0,Attchd,1993,RFn,2.0,506.0,TA,TA,Y,144.0,70.0,0.0,0.0,0.0,0.0,0,6,2008,WD,Normal,187000.0,3.0,12.138869243416009,0
449,RL,68.0,6820.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,TwnhsE,1Story,8,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,368.0,BLQ,1120.0,0.0,1488.0,GasA,TA,Y,SBrkr,1502.0,0.0,0.0,1502.0,1.0,0.0,1.0,1.0,1.0,1.0,Gd,4.0,Typ,0.0,0,Attchd,1985,RFn,2.0,528.0,TA,TA,Y,0.0,54.0,0.0,0.0,140.0,0.0,0,6,2010,WD,Normal,212000.0,4.0,12.264346270624157,0
450,RL,92.0,11952.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,PosA,Norm,1Fam,2Story,7,6,1977,1977,Mansard,WdShake,WdShing,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,808.0,808.0,GasA,TA,Y,SBrkr,1161.0,808.0,0.0,1969.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,8.0,Typ,1.0,Gd,Attchd,1977,RFn,2.0,534.0,TA,TA,Y,0.0,0.0,0.0,0.0,276.0,0.0,0,11,2007,WD,Normal,190000.0,3.0,12.154784614286667,0
451,RM,35.0,3675.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,SLvl,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,TA,TA,PConc,Gd,TA,Gd,GLQ,459.0,Unf,0.0,88.0,547.0,GasA,Ex,Y,SBrkr,1072.0,0.0,0.0,1072.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,0,Basment,2005,RFn,2.0,525.0,TA,TA,Y,0.0,28.0,0.0,0.0,0.0,0.0,0,6,2008,WD,Normal,148000.0,1.0,11.904974309480183,0
452,RL,110.0,14977.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,304.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1350.0,Unf,0.0,626.0,1976.0,GasA,Ex,Y,SBrkr,1976.0,0.0,0.0,1976.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,7.0,Typ,1.0,Ex,Attchd,2006,RFn,3.0,908.0,TA,TA,Y,250.0,63.0,0.0,0.0,0.0,0.0,0,7,2007,New,Partial,440000.0,4.0,12.994532278619134,1
453,RL,41.0,5330.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1196.0,Unf,0.0,298.0,1494.0,GasA,Ex,Y,SBrkr,1652.0,0.0,0.0,1652.0,1.0,0.0,2.0,0.0,2.0,1.0,Ex,6.0,Typ,0.0,0,Attchd,2000,RFn,2.0,499.0,TA,TA,Y,96.0,48.0,0.0,0.0,0.0,0.0,0,8,2007,WD,Normal,251000.0,4.0,12.433212202169729,0
454,RL,80.0,8480.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,1Story,5,6,1963,1963,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,630.0,Unf,0.0,340.0,970.0,GasA,TA,Y,SBrkr,970.0,0.0,0.0,970.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,0,Detchd,1996,Unf,2.0,624.0,TA,TA,Y,0.0,24.0,0.0,0.0,192.0,0.0,0,7,2007,WD,Normal,132500.0,1.0,11.794345471549745,0
455,RL,75.0,13125.0,Pave,Reg,Lvl,AllPub,Inside,Mod,Norm,Norm,1Fam,1Story,6,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,215.0,TA,TA,PConc,Gd,TA,Gd,GLQ,994.0,Unf,0.0,484.0,1478.0,GasA,Ex,Y,SBrkr,1493.0,0.0,0.0,1493.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,1.0,TA,Attchd,1997,Fin,2.0,508.0,TA,TA,Y,140.0,39.0,0.0,0.0,0.0,0.0,0,4,2008,WD,Normal,208900.0,3.0,12.249615734512616,1
456,RL,105.0,13693.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,9,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,772.0,Ex,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,2153.0,2153.0,GasA,Ex,Y,SBrkr,2069.0,574.0,0.0,2643.0,0.0,0.0,2.0,1.0,3.0,1.0,Ex,9.0,Typ,1.0,Gd,BuiltIn,2006,Fin,3.0,694.0,TA,TA,Y,414.0,84.0,0.0,0.0,0.0,0.0,0,3,2007,WD,Normal,380000.0,4.0,12.847929163278053,0
457,RL,79.0,10637.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,8,5,2007,2008,Hip,CompShg,VinylSd,VinylSd,Stone,336.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1288.0,Unf,0.0,417.0,1705.0,GasA,Ex,Y,SBrkr,1718.0,0.0,0.0,1718.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,2007,RFn,3.0,826.0,TA,TA,Y,208.0,44.0,0.0,0.0,0.0,0.0,0,9,2009,WD,Normal,297000.0,3.0,12.601490784782536,1
458,RM,50.0,5925.0,Pave,Reg,Bnk,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,4,7,1937,2000,Hip,CompShg,Stucco,Stucco,BrkCmn,435.0,TA,TA,BrkTil,Fa,TA,No,Rec,168.0,Unf,0.0,739.0,907.0,GasA,TA,Y,SBrkr,1131.0,0.0,0.0,1131.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,7.0,Typ,0.0,0,Detchd,1995,Unf,2.0,672.0,TA,TA,Y,0.0,72.0,0.0,0.0,0.0,0.0,MnPrv,3,2007,WD,Alloca,89471.0,2.0,11.401681006153428,63
459,RL,72.0,11846.0,Pave,IR1,HLS,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,9,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,562.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1567.0,Unf,0.0,225.0,1792.0,GasA,Ex,Y,SBrkr,1792.0,0.0,0.0,1792.0,1.0,0.0,2.0,0.0,2.0,1.0,Ex,6.0,Typ,1.0,Gd,Attchd,2003,Fin,3.0,874.0,TA,TA,Y,206.0,49.0,0.0,0.0,0.0,0.0,0,8,2006,WD,Normal,374000.0,4.0,12.832013750189885,1
460,RM,50.0,2500.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,2Story,7,8,1915,2005,Gable,CompShg,Stucco,Stucco,None,0.0,Gd,TA,PConc,TA,TA,No,ALQ,299.0,Unf,0.0,611.0,910.0,GasA,Ex,Y,SBrkr,916.0,910.0,0.0,1826.0,1.0,0.0,1.0,1.0,4.0,1.0,Ex,7.0,Min2,1.0,Gd,Attchd,1915,Unf,1.0,164.0,Fa,Fa,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,6,2009,WD,Normal,155000.0,2.0,11.951186847493476,90
461,RM,32.0,4500.0,Pave,Reg,Lvl,AllPub,FR2,Gtl,Norm,Norm,Twnhs,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,116.0,TA,TA,PConc,Ex,TA,No,GLQ,897.0,Unf,0.0,319.0,1216.0,GasA,Ex,Y,SBrkr,1216.0,0.0,0.0,1216.0,1.0,0.0,2.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,0,Attchd,1998,Unf,2.0,402.0,TA,TA,Y,0.0,125.0,0.0,0.0,0.0,0.0,0,5,2006,WD,Normal,164000.0,2.0,12.00762780434872,0
462,RL,68.0,7758.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,1Story,5,7,1962,2001,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,588.0,Unf,0.0,411.0,999.0,GasA,Gd,Y,SBrkr,999.0,0.0,0.0,999.0,1.0,0.0,1.0,0.0,3.0,1.0,Gd,6.0,Typ,0.0,0,Detchd,1963,Unf,1.0,264.0,TA,TA,Y,0.0,132.0,0.0,0.0,0.0,0.0,0,3,2007,WD,Normal,132500.0,1.0,11.794345471549745,39
463,RL,80.0,9600.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,7,1950,2007,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,607.0,Unf,0.0,506.0,1113.0,GasA,Gd,Y,SBrkr,1113.0,0.0,0.0,1113.0,0.0,0.0,1.0,0.0,3.0,1.0,Gd,5.0,Typ,1.0,Gd,Attchd,1950,Unf,1.0,264.0,TA,TA,Y,0.0,80.0,120.0,0.0,0.0,0.0,0,7,2009,WD,Normal,147000.0,2.0,11.898194668458823,57
464,RL,79.0,10289.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,BrkFace,168.0,TA,TA,CBlock,TA,TA,No,ALQ,836.0,Unf,0.0,237.0,1073.0,GasA,TA,Y,SBrkr,1073.0,0.0,0.0,1073.0,1.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,0.0,0,Attchd,1965,RFn,2.0,515.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,6,2007,WD,Normal,156000.0,2.0,11.957617696467539,0
465,RL,60.0,10800.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,2fmCon,1.5Fin,5,4,1900,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,CBlock,TA,Fa,No,BLQ,664.0,Unf,0.0,290.0,954.0,GasA,TA,N,FuseA,1766.0,648.0,0.0,2414.0,0.0,0.0,2.0,0.0,3.0,2.0,TA,10.0,Mod,1.0,Gd,Attchd,1970,Unf,2.0,520.0,TA,Fa,N,142.0,0.0,0.0,0.0,0.0,0.0,0,5,2006,ConLD,Normal,160000.0,2.0,11.982935344196433,70
466,RM,21.0,1526.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,Twnhs,SFoyer,4,8,1970,2002,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,515.0,Unf,0.0,115.0,630.0,GasA,TA,Y,SBrkr,630.0,0.0,0.0,630.0,1.0,0.0,1.0,0.0,1.0,1.0,Gd,3.0,Typ,0.0,0,Attchd,1970,Unf,1.0,286.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2009,WD,Normal,86000.0,1.0,11.362114203075018,32
467,RM,68.0,2665.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,2Story,5,6,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,264.0,264.0,GasA,TA,Y,SBrkr,616.0,688.0,0.0,1304.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,4.0,Typ,1.0,Gd,BuiltIn,1976,Fin,1.0,336.0,TA,TA,Y,141.0,24.0,0.0,0.0,0.0,0.0,0,6,2008,WD,Normal,115000.0,1.0,11.652696102959753,0
468,RL,79.0,9490.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Artery,Norm,1Fam,1.5Fin,6,7,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,403.0,Rec,165.0,238.0,806.0,GasA,TA,Y,FuseA,958.0,620.0,0.0,1578.0,1.0,0.0,1.0,0.0,3.0,1.0,Fa,5.0,Typ,2.0,TA,Attchd,1941,Unf,1.0,240.0,TA,TA,Y,0.0,0.0,32.0,0.0,0.0,0.0,MnPrv,8,2006,WD,Normal,133000.0,2.0,11.798111925972618,9
469,RL,105.0,15578.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,2Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,728.0,728.0,GasA,Gd,Y,SBrkr,728.0,728.0,0.0,1456.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,8.0,Typ,0.0,0,Attchd,2006,RFn,2.0,429.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2006,New,Partial,172785.0,3.0,12.059809113551397,0
470,RL,70.0,7931.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,6,1960,1960,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,374.0,LwQ,532.0,363.0,1269.0,GasA,TA,Y,FuseA,1269.0,0.0,0.0,1269.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,1.0,Fa,Detchd,1964,Unf,1.0,308.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,6,2008,WD,Normal,155000.0,2.0,11.951186847493476,0
